opt/step,opt/E,geom,cutoff
104080.0,-75.34045155630731,benzene_dimer_T_10.00A,transfer
104081.0,-75.33727987722062,benzene_dimer_T_10.00A,transfer
104082.0,-75.34809512747952,benzene_dimer_T_10.00A,transfer
104083.0,-75.33178440735392,benzene_dimer_T_10.00A,transfer
104084.0,-75.34408870343651,benzene_dimer_T_10.00A,transfer
104085.0,-75.35357094628728,benzene_dimer_T_10.00A,transfer
104086.0,-75.34129178326795,benzene_dimer_T_10.00A,transfer
104087.0,-75.31438345440023,benzene_dimer_T_10.00A,transfer
104088.0,-75.34171529394968,benzene_dimer_T_10.00A,transfer
104089.0,-75.30673199768066,benzene_dimer_T_10.00A,transfer
104090.0,-75.3509034132151,benzene_dimer_T_10.00A,transfer
104091.0,-75.3487733704766,benzene_dimer_T_10.00A,transfer
104092.0,-75.35920560919035,benzene_dimer_T_10.00A,transfer
104093.0,-75.35809457307491,benzene_dimer_T_10.00A,transfer
104094.0,-75.34145861753301,benzene_dimer_T_10.00A,transfer
104095.0,-75.34601250287115,benzene_dimer_T_10.00A,transfer
104096.0,-75.36005714648317,benzene_dimer_T_10.00A,transfer
104097.0,-75.33143065454986,benzene_dimer_T_10.00A,transfer
104098.0,-75.34073399709078,benzene_dimer_T_10.00A,transfer
104099.0,-75.35222170564253,benzene_dimer_T_10.00A,transfer
104100.0,-75.34583052133806,benzene_dimer_T_10.00A,transfer
104101.0,-75.317431879878,benzene_dimer_T_10.00A,transfer
104102.0,-75.33950976998855,benzene_dimer_T_10.00A,transfer
104103.0,-75.36119613210144,benzene_dimer_T_10.00A,transfer
104104.0,-75.3386913241568,benzene_dimer_T_10.00A,transfer
104105.0,-75.36316905938972,benzene_dimer_T_10.00A,transfer
104106.0,-75.345700416326,benzene_dimer_T_10.00A,transfer
104107.0,-75.33546021654283,benzene_dimer_T_10.00A,transfer
104108.0,-75.34642287788728,benzene_dimer_T_10.00A,transfer
104109.0,-75.3513392489692,benzene_dimer_T_10.00A,transfer
104110.0,-75.34126105079106,benzene_dimer_T_10.00A,transfer
104111.0,-75.35207092104612,benzene_dimer_T_10.00A,transfer
104112.0,-75.32143192911377,benzene_dimer_T_10.00A,transfer
104113.0,-75.35628747036063,benzene_dimer_T_10.00A,transfer
104114.0,-75.35100370575589,benzene_dimer_T_10.00A,transfer
104115.0,-75.35387576371708,benzene_dimer_T_10.00A,transfer
104116.0,-75.33636211702691,benzene_dimer_T_10.00A,transfer
104117.0,-75.3413996388397,benzene_dimer_T_10.00A,transfer
104118.0,-75.33467450708295,benzene_dimer_T_10.00A,transfer
104119.0,-75.34228732659292,benzene_dimer_T_10.00A,transfer
104120.0,-75.33558169325329,benzene_dimer_T_10.00A,transfer
104121.0,-75.35402395084607,benzene_dimer_T_10.00A,transfer
104122.0,-75.34978675276477,benzene_dimer_T_10.00A,transfer
104123.0,-75.3384998267432,benzene_dimer_T_10.00A,transfer
104124.0,-75.34081380554596,benzene_dimer_T_10.00A,transfer
104125.0,-75.34429712555308,benzene_dimer_T_10.00A,transfer
104126.0,-75.32196336582783,benzene_dimer_T_10.00A,transfer
104127.0,-75.34260916012664,benzene_dimer_T_10.00A,transfer
104128.0,-75.34313387071234,benzene_dimer_T_10.00A,transfer
104129.0,-75.34163613167397,benzene_dimer_T_10.00A,transfer
104130.0,-75.32778610864342,benzene_dimer_T_10.00A,transfer
104131.0,-75.34431340537668,benzene_dimer_T_10.00A,transfer
104132.0,-75.35797276527182,benzene_dimer_T_10.00A,transfer
104133.0,-75.35273294892913,benzene_dimer_T_10.00A,transfer
104134.0,-75.35460595880852,benzene_dimer_T_10.00A,transfer
104135.0,-75.33488646833112,benzene_dimer_T_10.00A,transfer
104136.0,-75.35146631914054,benzene_dimer_T_10.00A,transfer
104137.0,-75.34372035137642,benzene_dimer_T_10.00A,transfer
104138.0,-75.34549885432361,benzene_dimer_T_10.00A,transfer
104139.0,-75.34207240326205,benzene_dimer_T_10.00A,transfer
104140.0,-75.33793982601355,benzene_dimer_T_10.00A,transfer
104141.0,-75.34275499445022,benzene_dimer_T_10.00A,transfer
104142.0,-75.34905682661484,benzene_dimer_T_10.00A,transfer
104143.0,-75.36406425460545,benzene_dimer_T_10.00A,transfer
104144.0,-75.32674917487843,benzene_dimer_T_10.00A,transfer
104145.0,-75.34504092537439,benzene_dimer_T_10.00A,transfer
104146.0,-75.34812984332765,benzene_dimer_T_10.00A,transfer
104147.0,-75.34875603698396,benzene_dimer_T_10.00A,transfer
104148.0,-75.34394789001782,benzene_dimer_T_10.00A,transfer
104149.0,-75.34585716256034,benzene_dimer_T_10.00A,transfer
104150.0,-75.34533600015155,benzene_dimer_T_10.00A,transfer
104151.0,-75.34790485615889,benzene_dimer_T_10.00A,transfer
104152.0,-75.3302133742832,benzene_dimer_T_10.00A,transfer
104153.0,-75.35001918794993,benzene_dimer_T_10.00A,transfer
104154.0,-75.34463029441862,benzene_dimer_T_10.00A,transfer
104155.0,-75.34146654805289,benzene_dimer_T_10.00A,transfer
104156.0,-75.34515304907609,benzene_dimer_T_10.00A,transfer
104157.0,-75.34976401250981,benzene_dimer_T_10.00A,transfer
104158.0,-75.34814910180528,benzene_dimer_T_10.00A,transfer
104159.0,-75.34910291484314,benzene_dimer_T_10.00A,transfer
104160.0,-75.34498287016854,benzene_dimer_T_10.00A,transfer
104161.0,-75.3322345241104,benzene_dimer_T_10.00A,transfer
104162.0,-75.31328202066491,benzene_dimer_T_10.00A,transfer
104163.0,-75.33000501113392,benzene_dimer_T_10.00A,transfer
104164.0,-75.33693316792649,benzene_dimer_T_10.00A,transfer
104165.0,-75.34040704245237,benzene_dimer_T_10.00A,transfer
104166.0,-75.35261797907228,benzene_dimer_T_10.00A,transfer
104167.0,-75.35150047566975,benzene_dimer_T_10.00A,transfer
104168.0,-75.34220186526343,benzene_dimer_T_10.00A,transfer
104169.0,-75.34178714519584,benzene_dimer_T_10.00A,transfer
104170.0,-75.32921583705206,benzene_dimer_T_10.00A,transfer
104171.0,-75.3611016309876,benzene_dimer_T_10.00A,transfer
104172.0,-75.35531690785643,benzene_dimer_T_10.00A,transfer
104173.0,-75.35406629231176,benzene_dimer_T_10.00A,transfer
104174.0,-75.3474057146266,benzene_dimer_T_10.00A,transfer
104175.0,-75.34190163835463,benzene_dimer_T_10.00A,transfer
104176.0,-75.34311743654236,benzene_dimer_T_10.00A,transfer
104177.0,-75.3149633789688,benzene_dimer_T_10.00A,transfer
104178.0,-75.335475800649,benzene_dimer_T_10.00A,transfer
104179.0,-75.33615011479927,benzene_dimer_T_10.00A,transfer
104180.0,-75.33657800883275,benzene_dimer_T_10.00A,transfer
104181.0,-75.33818333140348,benzene_dimer_T_10.00A,transfer
104182.0,-75.34052210957397,benzene_dimer_T_10.00A,transfer
104183.0,-75.35228834390641,benzene_dimer_T_10.00A,transfer
104184.0,-75.33890809987123,benzene_dimer_T_10.00A,transfer
104185.0,-75.35467316767875,benzene_dimer_T_10.00A,transfer
104186.0,-75.34374845803049,benzene_dimer_T_10.00A,transfer
104187.0,-75.33842724564037,benzene_dimer_T_10.00A,transfer
104188.0,-75.33630609997968,benzene_dimer_T_10.00A,transfer
104189.0,-75.35115944196646,benzene_dimer_T_10.00A,transfer
104190.0,-75.33808816153265,benzene_dimer_T_10.00A,transfer
104191.0,-75.35141369026539,benzene_dimer_T_10.00A,transfer
104192.0,-75.35506372854103,benzene_dimer_T_10.00A,transfer
104193.0,-75.34802913786999,benzene_dimer_T_10.00A,transfer
104194.0,-75.33377265669716,benzene_dimer_T_10.00A,transfer
104195.0,-75.34563580184331,benzene_dimer_T_10.00A,transfer
104196.0,-75.35581797051404,benzene_dimer_T_10.00A,transfer
104197.0,-75.34855484997271,benzene_dimer_T_10.00A,transfer
104198.0,-75.34706603549336,benzene_dimer_T_10.00A,transfer
104199.0,-75.33679403813666,benzene_dimer_T_10.00A,transfer
104200.0,-75.34115976323865,benzene_dimer_T_10.00A,transfer
104201.0,-75.33218026333947,benzene_dimer_T_10.00A,transfer
104202.0,-75.34227847360637,benzene_dimer_T_10.00A,transfer
104203.0,-75.34376363154877,benzene_dimer_T_10.00A,transfer
104204.0,-75.34212504845965,benzene_dimer_T_10.00A,transfer
104205.0,-75.3540800070466,benzene_dimer_T_10.00A,transfer
104206.0,-75.3429093647768,benzene_dimer_T_10.00A,transfer
104207.0,-75.34551550484358,benzene_dimer_T_10.00A,transfer
104208.0,-75.33925663606047,benzene_dimer_T_10.00A,transfer
104209.0,-75.3428100864688,benzene_dimer_T_10.00A,transfer
104210.0,-75.34679013525148,benzene_dimer_T_10.00A,transfer
104211.0,-75.33613859536587,benzene_dimer_T_10.00A,transfer
104212.0,-75.33507170202633,benzene_dimer_T_10.00A,transfer
104213.0,-75.33522522982499,benzene_dimer_T_10.00A,transfer
104214.0,-75.34171771290744,benzene_dimer_T_10.00A,transfer
104215.0,-75.35181615387282,benzene_dimer_T_10.00A,transfer
104216.0,-75.34384981050599,benzene_dimer_T_10.00A,transfer
104217.0,-75.35214048400246,benzene_dimer_T_10.00A,transfer
104218.0,-75.34000156028019,benzene_dimer_T_10.00A,transfer
104219.0,-75.33916395041007,benzene_dimer_T_10.00A,transfer
104220.0,-75.33220693074048,benzene_dimer_T_10.00A,transfer
104221.0,-75.34257141508948,benzene_dimer_T_10.00A,transfer
104222.0,-75.34851617391575,benzene_dimer_T_10.00A,transfer
104223.0,-75.35347807844369,benzene_dimer_T_10.00A,transfer
104224.0,-75.33989330264845,benzene_dimer_T_10.00A,transfer
104225.0,-75.35648965329693,benzene_dimer_T_10.00A,transfer
104226.0,-75.34983955993783,benzene_dimer_T_10.00A,transfer
104227.0,-75.34834266615685,benzene_dimer_T_10.00A,transfer
104228.0,-75.35536578765235,benzene_dimer_T_10.00A,transfer
104229.0,-75.35465320195408,benzene_dimer_T_10.00A,transfer
104230.0,-75.35730055047759,benzene_dimer_T_10.00A,transfer
104231.0,-75.35135098837969,benzene_dimer_T_10.00A,transfer
104232.0,-75.3475044444434,benzene_dimer_T_10.00A,transfer
104233.0,-75.3515644251255,benzene_dimer_T_10.00A,transfer
104234.0,-75.33679611717452,benzene_dimer_T_10.00A,transfer
104235.0,-75.35107753511022,benzene_dimer_T_10.00A,transfer
104236.0,-75.34602680323485,benzene_dimer_T_10.00A,transfer
104237.0,-75.34395485204035,benzene_dimer_T_10.00A,transfer
104238.0,-75.34042138052999,benzene_dimer_T_10.00A,transfer
104239.0,-75.34997773665683,benzene_dimer_T_10.00A,transfer
104240.0,-75.32773500137061,benzene_dimer_T_10.00A,transfer
104241.0,-75.34142405737228,benzene_dimer_T_10.00A,transfer
104242.0,-75.33603467541536,benzene_dimer_T_10.00A,transfer
104243.0,-75.3498531382881,benzene_dimer_T_10.00A,transfer
104244.0,-75.35581876193689,benzene_dimer_T_10.00A,transfer
104245.0,-75.32072975733247,benzene_dimer_T_10.00A,transfer
104246.0,-75.3577904463753,benzene_dimer_T_10.00A,transfer
104247.0,-75.34256178985774,benzene_dimer_T_10.00A,transfer
104248.0,-75.3329887714972,benzene_dimer_T_10.00A,transfer
104249.0,-75.34678076806745,benzene_dimer_T_10.00A,transfer
104250.0,-75.33879045725904,benzene_dimer_T_10.00A,transfer
104251.0,-75.34925840341478,benzene_dimer_T_10.00A,transfer
104252.0,-75.35098543485469,benzene_dimer_T_10.00A,transfer
104253.0,-75.33303157457429,benzene_dimer_T_10.00A,transfer
104254.0,-75.34982609127147,benzene_dimer_T_10.00A,transfer
104255.0,-75.33419613989984,benzene_dimer_T_10.00A,transfer
104256.0,-75.3398895632705,benzene_dimer_T_10.00A,transfer
104257.0,-75.35059887499803,benzene_dimer_T_10.00A,transfer
104258.0,-75.3474593542863,benzene_dimer_T_10.00A,transfer
104259.0,-75.33505579459596,benzene_dimer_T_10.00A,transfer
104260.0,-75.34054683147407,benzene_dimer_T_10.00A,transfer
104261.0,-75.34696089426828,benzene_dimer_T_10.00A,transfer
104262.0,-75.3449306125387,benzene_dimer_T_10.00A,transfer
104263.0,-75.35420636584448,benzene_dimer_T_10.00A,transfer
104264.0,-75.34450104278613,benzene_dimer_T_10.00A,transfer
104265.0,-75.33898514140522,benzene_dimer_T_10.00A,transfer
104266.0,-75.33909879822858,benzene_dimer_T_10.00A,transfer
104267.0,-75.31811901847871,benzene_dimer_T_10.00A,transfer
104268.0,-75.34839639087802,benzene_dimer_T_10.00A,transfer
104269.0,-75.32550979618281,benzene_dimer_T_10.00A,transfer
104270.0,-75.35298886981761,benzene_dimer_T_10.00A,transfer
104271.0,-75.33717060673081,benzene_dimer_T_10.00A,transfer
104272.0,-75.34895220803406,benzene_dimer_T_10.00A,transfer
104273.0,-75.3575597090589,benzene_dimer_T_10.00A,transfer
104274.0,-75.34842018819197,benzene_dimer_T_10.00A,transfer
104275.0,-75.33726666656274,benzene_dimer_T_10.00A,transfer
104276.0,-75.34563690810106,benzene_dimer_T_10.00A,transfer
104277.0,-75.33200866241648,benzene_dimer_T_10.00A,transfer
104278.0,-75.33601728076192,benzene_dimer_T_10.00A,transfer
104279.0,-75.33371484976647,benzene_dimer_T_10.00A,transfer
104280.0,-75.34342025427624,benzene_dimer_T_10.00A,transfer
104281.0,-75.34503277752184,benzene_dimer_T_10.00A,transfer
104282.0,-75.34441860467683,benzene_dimer_T_10.00A,transfer
104283.0,-75.34869155498173,benzene_dimer_T_10.00A,transfer
104284.0,-75.34419147362848,benzene_dimer_T_10.00A,transfer
104285.0,-75.33159169313254,benzene_dimer_T_10.00A,transfer
104286.0,-75.35579391689879,benzene_dimer_T_10.00A,transfer
104287.0,-75.33962243130257,benzene_dimer_T_10.00A,transfer
104288.0,-75.35070492055357,benzene_dimer_T_10.00A,transfer
104289.0,-75.33836603665615,benzene_dimer_T_10.00A,transfer
104290.0,-75.33543149891531,benzene_dimer_T_10.00A,transfer
104291.0,-75.35379356852917,benzene_dimer_T_10.00A,transfer
104292.0,-75.34852128009044,benzene_dimer_T_10.00A,transfer
104293.0,-75.32535639973281,benzene_dimer_T_10.00A,transfer
104294.0,-75.3537041532461,benzene_dimer_T_10.00A,transfer
104295.0,-75.3214381105752,benzene_dimer_T_10.00A,transfer
104296.0,-75.34831509702386,benzene_dimer_T_10.00A,transfer
104297.0,-75.33148350106697,benzene_dimer_T_10.00A,transfer
104298.0,-75.3482966735446,benzene_dimer_T_10.00A,transfer
104299.0,-75.34378990256025,benzene_dimer_T_10.00A,transfer
104300.0,-75.35141198171804,benzene_dimer_T_10.00A,transfer
104301.0,-75.33169257322831,benzene_dimer_T_10.00A,transfer
104302.0,-75.33520495065487,benzene_dimer_T_10.00A,transfer
104303.0,-75.33805810502206,benzene_dimer_T_10.00A,transfer
104304.0,-75.34395996978155,benzene_dimer_T_10.00A,transfer
104305.0,-75.34744956680646,benzene_dimer_T_10.00A,transfer
104306.0,-75.33358960609115,benzene_dimer_T_10.00A,transfer
104307.0,-75.33565917278517,benzene_dimer_T_10.00A,transfer
104308.0,-75.3376705174795,benzene_dimer_T_10.00A,transfer
104309.0,-75.34165692139291,benzene_dimer_T_10.00A,transfer
104310.0,-75.35034314158649,benzene_dimer_T_10.00A,transfer
104311.0,-75.3370557813536,benzene_dimer_T_10.00A,transfer
104312.0,-75.3376991279917,benzene_dimer_T_10.00A,transfer
104313.0,-75.34679546219405,benzene_dimer_T_10.00A,transfer
104314.0,-75.33938495889618,benzene_dimer_T_10.00A,transfer
104315.0,-75.3436755457684,benzene_dimer_T_10.00A,transfer
104316.0,-75.33201158107397,benzene_dimer_T_10.00A,transfer
104317.0,-75.3341790284147,benzene_dimer_T_10.00A,transfer
104318.0,-75.33143304570171,benzene_dimer_T_10.00A,transfer
104319.0,-75.33546585018013,benzene_dimer_T_10.00A,transfer
104320.0,-75.3290283966001,benzene_dimer_T_10.00A,transfer
104321.0,-75.33489157382255,benzene_dimer_T_10.00A,transfer
104322.0,-75.34130671112855,benzene_dimer_T_10.00A,transfer
104323.0,-75.33068944351332,benzene_dimer_T_10.00A,transfer
104324.0,-75.32845385415737,benzene_dimer_T_10.00A,transfer
104325.0,-75.34077156232684,benzene_dimer_T_10.00A,transfer
104326.0,-75.33498851240813,benzene_dimer_T_10.00A,transfer
104327.0,-75.33146200703055,benzene_dimer_T_10.00A,transfer
104328.0,-75.34226164418997,benzene_dimer_T_10.00A,transfer
104329.0,-75.34345993547572,benzene_dimer_T_10.00A,transfer
104330.0,-75.3300873340553,benzene_dimer_T_10.00A,transfer
104331.0,-75.34571875666575,benzene_dimer_T_10.00A,transfer
104332.0,-75.3491990957803,benzene_dimer_T_10.00A,transfer
104333.0,-75.32965159735434,benzene_dimer_T_10.00A,transfer
104334.0,-75.3356579201014,benzene_dimer_T_10.00A,transfer
104335.0,-75.34605773637496,benzene_dimer_T_10.00A,transfer
104336.0,-75.34385395770246,benzene_dimer_T_10.00A,transfer
104337.0,-75.32767424061778,benzene_dimer_T_10.00A,transfer
104338.0,-75.34716602252168,benzene_dimer_T_10.00A,transfer
104339.0,-75.32437075395833,benzene_dimer_T_10.00A,transfer
104340.0,-75.34574632653084,benzene_dimer_T_10.00A,transfer
104341.0,-75.35419277469524,benzene_dimer_T_10.00A,transfer
104342.0,-75.34764694604269,benzene_dimer_T_10.00A,transfer
104343.0,-75.34300845106469,benzene_dimer_T_10.00A,transfer
104344.0,-75.34768031454371,benzene_dimer_T_10.00A,transfer
104345.0,-75.35187539990929,benzene_dimer_T_10.00A,transfer
104346.0,-75.3575457433893,benzene_dimer_T_10.00A,transfer
104347.0,-75.32551425326078,benzene_dimer_T_10.00A,transfer
104348.0,-75.35404747791038,benzene_dimer_T_10.00A,transfer
104349.0,-75.34212149474278,benzene_dimer_T_10.00A,transfer
104350.0,-75.34391346904849,benzene_dimer_T_10.00A,transfer
104351.0,-75.326362713154,benzene_dimer_T_10.00A,transfer
104352.0,-75.3285531551582,benzene_dimer_T_10.00A,transfer
104353.0,-75.32519355120172,benzene_dimer_T_10.00A,transfer
104354.0,-75.33551929307137,benzene_dimer_T_10.00A,transfer
104355.0,-75.34629848760756,benzene_dimer_T_10.00A,transfer
104356.0,-75.34176783130171,benzene_dimer_T_10.00A,transfer
104357.0,-75.33791986341754,benzene_dimer_T_10.00A,transfer
104358.0,-75.36781023515144,benzene_dimer_T_10.00A,transfer
104359.0,-75.34989585089559,benzene_dimer_T_10.00A,transfer
104360.0,-75.3472527758446,benzene_dimer_T_10.00A,transfer
104361.0,-75.34088060836442,benzene_dimer_T_10.00A,transfer
104362.0,-75.35616619128075,benzene_dimer_T_10.00A,transfer
104363.0,-75.32953220351128,benzene_dimer_T_10.00A,transfer
104364.0,-75.34453501644148,benzene_dimer_T_10.00A,transfer
104365.0,-75.34761521190384,benzene_dimer_T_10.00A,transfer
104366.0,-75.33486402798906,benzene_dimer_T_10.00A,transfer
104367.0,-75.3537022757835,benzene_dimer_T_10.00A,transfer
104368.0,-75.3499251738179,benzene_dimer_T_10.00A,transfer
104369.0,-75.34004746831064,benzene_dimer_T_10.00A,transfer
104370.0,-75.33945348836464,benzene_dimer_T_10.00A,transfer
104371.0,-75.34990654421973,benzene_dimer_T_10.00A,transfer
104372.0,-75.34210534958342,benzene_dimer_T_10.00A,transfer
104373.0,-75.34473533951495,benzene_dimer_T_10.00A,transfer
104374.0,-75.34402684895316,benzene_dimer_T_10.00A,transfer
104375.0,-75.32615730197354,benzene_dimer_T_10.00A,transfer
104376.0,-75.34418706103295,benzene_dimer_T_10.00A,transfer
104377.0,-75.33452322260334,benzene_dimer_T_10.00A,transfer
104378.0,-75.33420035512242,benzene_dimer_T_10.00A,transfer
104379.0,-75.33660962745789,benzene_dimer_T_10.00A,transfer
104380.0,-75.33648191230822,benzene_dimer_T_10.00A,transfer
104381.0,-75.347580657171,benzene_dimer_T_10.00A,transfer
104382.0,-75.33660677172571,benzene_dimer_T_10.00A,transfer
104383.0,-75.33871937256677,benzene_dimer_T_10.00A,transfer
104384.0,-75.35475158920431,benzene_dimer_T_10.00A,transfer
104385.0,-75.35203368718619,benzene_dimer_T_10.00A,transfer
104386.0,-75.34072710761359,benzene_dimer_T_10.00A,transfer
104387.0,-75.35597085616016,benzene_dimer_T_10.00A,transfer
104388.0,-75.330745997798,benzene_dimer_T_10.00A,transfer
104389.0,-75.34458135747172,benzene_dimer_T_10.00A,transfer
104390.0,-75.3425690199054,benzene_dimer_T_10.00A,transfer
104391.0,-75.3392977407999,benzene_dimer_T_10.00A,transfer
104392.0,-75.3304547291123,benzene_dimer_T_10.00A,transfer
104393.0,-75.32898890698978,benzene_dimer_T_10.00A,transfer
104394.0,-75.34131862947378,benzene_dimer_T_10.00A,transfer
104395.0,-75.34842318841878,benzene_dimer_T_10.00A,transfer
104396.0,-75.34735902652083,benzene_dimer_T_10.00A,transfer
104397.0,-75.35519623594975,benzene_dimer_T_10.00A,transfer
104398.0,-75.32302093944888,benzene_dimer_T_10.00A,transfer
104399.0,-75.33282431205923,benzene_dimer_T_10.00A,transfer
104400.0,-75.3340043481838,benzene_dimer_T_10.00A,transfer
104401.0,-75.34548205470554,benzene_dimer_T_10.00A,transfer
104402.0,-75.33048695865912,benzene_dimer_T_10.00A,transfer
104403.0,-75.32687138626082,benzene_dimer_T_10.00A,transfer
104404.0,-75.34621581720225,benzene_dimer_T_10.00A,transfer
104405.0,-75.34314536791767,benzene_dimer_T_10.00A,transfer
104406.0,-75.3479148767587,benzene_dimer_T_10.00A,transfer
104407.0,-75.33979398949286,benzene_dimer_T_10.00A,transfer
104408.0,-75.34449716099812,benzene_dimer_T_10.00A,transfer
104409.0,-75.36183947794919,benzene_dimer_T_10.00A,transfer
104410.0,-75.33589758272765,benzene_dimer_T_10.00A,transfer
104411.0,-75.35861659232123,benzene_dimer_T_10.00A,transfer
104412.0,-75.3469778233248,benzene_dimer_T_10.00A,transfer
104413.0,-75.35537615236835,benzene_dimer_T_10.00A,transfer
104414.0,-75.35838497069022,benzene_dimer_T_10.00A,transfer
104415.0,-75.36108570800361,benzene_dimer_T_10.00A,transfer
104416.0,-75.34633537877788,benzene_dimer_T_10.00A,transfer
104417.0,-75.34816760482573,benzene_dimer_T_10.00A,transfer
104418.0,-75.34642448942287,benzene_dimer_T_10.00A,transfer
104419.0,-75.32940593812336,benzene_dimer_T_10.00A,transfer
104420.0,-75.32465176940198,benzene_dimer_T_10.00A,transfer
104421.0,-75.34661403367006,benzene_dimer_T_10.00A,transfer
104422.0,-75.40686445389815,benzene_dimer_T_10.00A,transfer
104423.0,-75.33308082246299,benzene_dimer_T_10.00A,transfer
104424.0,-75.34896846666378,benzene_dimer_T_10.00A,transfer
104425.0,-75.34663625603378,benzene_dimer_T_10.00A,transfer
104426.0,-75.34493708454411,benzene_dimer_T_10.00A,transfer
104427.0,-75.34544151791482,benzene_dimer_T_10.00A,transfer
104428.0,-75.34500238693252,benzene_dimer_T_10.00A,transfer
104429.0,-75.33744466581909,benzene_dimer_T_10.00A,transfer
104430.0,-75.34917960840268,benzene_dimer_T_10.00A,transfer
104431.0,-75.34511103434173,benzene_dimer_T_10.00A,transfer
104432.0,-75.35075128375738,benzene_dimer_T_10.00A,transfer
104433.0,-75.33811115680493,benzene_dimer_T_10.00A,transfer
104434.0,-75.33502388623259,benzene_dimer_T_10.00A,transfer
104435.0,-75.33805440582316,benzene_dimer_T_10.00A,transfer
104436.0,-75.35092070088753,benzene_dimer_T_10.00A,transfer
104437.0,-75.34125671358967,benzene_dimer_T_10.00A,transfer
104438.0,-75.34583143222426,benzene_dimer_T_10.00A,transfer
104439.0,-75.35150657065213,benzene_dimer_T_10.00A,transfer
104440.0,-75.3460862466494,benzene_dimer_T_10.00A,transfer
104441.0,-75.34549297734762,benzene_dimer_T_10.00A,transfer
104442.0,-75.35325789993018,benzene_dimer_T_10.00A,transfer
104443.0,-75.3313333997184,benzene_dimer_T_10.00A,transfer
104444.0,-75.33845603981794,benzene_dimer_T_10.00A,transfer
104445.0,-75.34801597618278,benzene_dimer_T_10.00A,transfer
104446.0,-75.34085083907226,benzene_dimer_T_10.00A,transfer
104447.0,-75.34693337468056,benzene_dimer_T_10.00A,transfer
104448.0,-75.33436050039477,benzene_dimer_T_10.00A,transfer
104449.0,-75.34575682128737,benzene_dimer_T_10.00A,transfer
104450.0,-75.34468009185667,benzene_dimer_T_10.00A,transfer
104451.0,-75.34461215803891,benzene_dimer_T_10.00A,transfer
104452.0,-75.35390535692173,benzene_dimer_T_10.00A,transfer
104453.0,-75.34097427940618,benzene_dimer_T_10.00A,transfer
104454.0,-75.34258711061597,benzene_dimer_T_10.00A,transfer
104455.0,-75.34721826075842,benzene_dimer_T_10.00A,transfer
104456.0,-75.33883716271792,benzene_dimer_T_10.00A,transfer
104457.0,-75.35143847364864,benzene_dimer_T_10.00A,transfer
104458.0,-75.34628773064708,benzene_dimer_T_10.00A,transfer
104459.0,-75.34629395022868,benzene_dimer_T_10.00A,transfer
104460.0,-75.34836220256055,benzene_dimer_T_10.00A,transfer
104461.0,-75.34784094879541,benzene_dimer_T_10.00A,transfer
104462.0,-75.35444728641775,benzene_dimer_T_10.00A,transfer
104463.0,-75.3340151459313,benzene_dimer_T_10.00A,transfer
104464.0,-75.33988045991194,benzene_dimer_T_10.00A,transfer
104465.0,-75.33604558216152,benzene_dimer_T_10.00A,transfer
104466.0,-75.34641495614243,benzene_dimer_T_10.00A,transfer
104467.0,-75.35306032140255,benzene_dimer_T_10.00A,transfer
104468.0,-75.34923157813996,benzene_dimer_T_10.00A,transfer
104469.0,-75.33689126725736,benzene_dimer_T_10.00A,transfer
104470.0,-75.33223126719705,benzene_dimer_T_10.00A,transfer
104471.0,-75.3476556015051,benzene_dimer_T_10.00A,transfer
104472.0,-75.35321922043607,benzene_dimer_T_10.00A,transfer
104473.0,-75.36460430859182,benzene_dimer_T_10.00A,transfer
104474.0,-75.34686829209829,benzene_dimer_T_10.00A,transfer
104475.0,-75.34551327208958,benzene_dimer_T_10.00A,transfer
104476.0,-75.350076323048,benzene_dimer_T_10.00A,transfer
104477.0,-75.33054447170555,benzene_dimer_T_10.00A,transfer
104478.0,-75.33803119909774,benzene_dimer_T_10.00A,transfer
104479.0,-75.34053434651341,benzene_dimer_T_10.00A,transfer
104480.0,-75.33235468286732,benzene_dimer_T_10.00A,transfer
104481.0,-75.34835750540454,benzene_dimer_T_10.00A,transfer
104482.0,-75.35528299400181,benzene_dimer_T_10.00A,transfer
104483.0,-75.34039755939261,benzene_dimer_T_10.00A,transfer
104484.0,-75.34717619925726,benzene_dimer_T_10.00A,transfer
104485.0,-75.32633319121746,benzene_dimer_T_10.00A,transfer
104486.0,-75.3484247650224,benzene_dimer_T_10.00A,transfer
104487.0,-75.32607000938934,benzene_dimer_T_10.00A,transfer
104488.0,-75.35034062231915,benzene_dimer_T_10.00A,transfer
104489.0,-75.3417580784172,benzene_dimer_T_10.00A,transfer
104490.0,-75.34701668410864,benzene_dimer_T_10.00A,transfer
104491.0,-75.31892262029034,benzene_dimer_T_10.00A,transfer
104492.0,-75.32243268992546,benzene_dimer_T_10.00A,transfer
104493.0,-75.32114770494121,benzene_dimer_T_10.00A,transfer
104494.0,-75.33156217452822,benzene_dimer_T_10.00A,transfer
104495.0,-75.34284096865377,benzene_dimer_T_10.00A,transfer
104496.0,-75.3396669854639,benzene_dimer_T_10.00A,transfer
104497.0,-75.33876352277278,benzene_dimer_T_10.00A,transfer
104498.0,-75.32672389181634,benzene_dimer_T_10.00A,transfer
104499.0,-75.34072125063994,benzene_dimer_T_10.00A,transfer
104500.0,-75.34066402126615,benzene_dimer_T_10.00A,transfer
104501.0,-75.34333409926609,benzene_dimer_T_10.00A,transfer
104502.0,-75.35838131336644,benzene_dimer_T_10.00A,transfer
